"species","quad","year","genetID","allcov.0.2","allcov.2.4","allcov.4.6","allcov.6.8","allcov.8.10","allcov.10.12","allcov.12.14","allcov.14.16","allcov.16.18","allcov.18.20","allcov.20.25","allcov.25.30","allcov.30.35","allcov.35.40","allcov.40.45","allcov.45.50","allcov.50.60","allcov.60.70","allcov.70.80","allcov.80.90","allcov.90.100","allcov.100.110","allcov.110.120","allcov.120.130","allcov.130.140","allcov.140.150","allpts.0.2","allpts.2.4","allpts.4.6","allpts.6.8","allpts.8.10","allpts.10.12","allpts.12.14","allpts.14.16","allpts.16.18","allpts.18.20","allpts.20.25","allpts.25.30","allpts.30.35","allpts.35.40","allpts.40.45","allpts.45.50","allpts.50.60","allpts.60.70","allpts.70.80","allpts.80.90","allpts.90.100","allpts.100.110","allpts.110.120","allpts.120.130","allpts.130.140","allpts.140.150","propQ.0.2","propQ.2.4","propQ.4.6","propQ.6.8","propQ.8.10","propQ.10.12","propQ.12.14","propQ.14.16","propQ.16.18","propQ.18.20","propQ.20.25","propQ.25.30","propQ.30.35","propQ.35.40","propQ.40.45","propQ.45.50","propQ.50.60","propQ.60.70","propQ.70.80","propQ.80.90","propQ.90.100","propQ.100.110","propQ.110.120","propQ.120.130","propQ.130.140","propQ.140.150"
"HECO","Q20",2007,29,0,0,0,1.02094646424782,14.1580361505726,36.9510250900453,51.7074819791238,43.4954057731225,12.228610831793,0,7.40192792209751,0,0,0,0,0,0,70.2588012882816,25.9007952052808,0.25,0.25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,3,4,3,8,7,5,4,2,1,0,0,0,0,1,1,1,1,1,1,1,0.985336106940315,0.943360388120675,0.883515646635562,0.747682930436852,0.655030780303212,0.59033097303657,0.542913393577232,0.506803118473338,0.478450611557887,0.436892935447546,0.407974115915231,0.386729568750335,0.354365925673371,0.305757200995004,0.260826733562017,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,3,0,0,0,0,0,0,0,0,0,0,0,8.18957674585324,16.6046894718847,7.00810539809247,7.17550079728353,6.93699020922115,74.8803701864916,137.803407403226,2.57983136446637,2.19455912804551,0,0.25,0,0,0,0,0,0,1,1,4,0,0,1,1,0,6,4,5,3,4,2,2,3,3,2,1,0,0,0,0,0,1,1,1,1,1,1,0.992141758715605,0.957633826170259,0.921166736204961,0.88770079699031,0.820175217606275,0.771132868725712,0.733997985582899,0.680021517565259,0.632240819341154,0.592889165487863,0.533110574780302,0.481685019172051,0.426340745024261,0.376199883996848,0.315781513161062,0.263109299250868,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"HECO","Q20",2007,30,0,0,0,0,0,1.00819632740781,7.0739251991857,9.76434185572995,14.7329755102266,13.5422409678207,42.3819069978444,49.9993761996616,21.0585432310282,7.40192792209751,0.309855903931464,2.30905806587498,57.8686429371085,35.7215491394728,0.20049044717473,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,5,5,1,4,7,7,4,5,0,0,0,0,0,0,1,1,1,1,1,1,1,0.982260047324953,0.949127821005525,0.916126855952725,0.846416109475876,0.794431179231871,0.754542307164743,0.697454434304509,0.64697616711333,0.605602421778952,0.543013461404547,0.489609715998798,0.432432200560482,0.378499058399871,0.316341639227213,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,31,0,0,0,0,0,0,0,1.11204972643868,4.62099104681253,1.04863750002729,19.608648348765,33.9860793666067,46.7106603888661,48.5658640318185,28.8812345698974,31.4729117554863,17.5818829093003,29.784071060546,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,7,3,2,4,6,7,4,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.999840123508696,0.98026314678925,0.913584432459544,0.856353949761321,0.81117283426872,0.775432163002546,0.736469463708139,0.68871928262179,0.60957823143619,0.524538197937901,0.456816298039898,0.387861739486212,0.318353194676259,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,32,0,0,0,0,0,5.30912226401122,6.16810053304238,6.6729464090049,7.39551187610891,12.5465423315172,20.4695606549064,7.25959720100177,19.2613785227882,15.1895369929268,2.50700632674511,0.411971654788033,60.0755726886702,100.356183249054,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,2,3,3,5,6,4,8,4,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.998831611554908,0.974280317972183,0.831390589716602,0.646408730764485,0.497441018894793,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,33,0,0,0,0,0,0,0,0,0,0.25,15.9630551489333,10.2775912299194,0.182852218834306,11.1272411585134,24.7917566690809,0.373845889787709,8.89898796075549,0.959176987192933,48.8651558434616,68.5046910366594,73.4286765614265,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,3,1,7,5,6,12,3,0,1,0,0,0,1,0.941340170893219,0.816535716189876,0.742713202533158,0.696078752659836,0.664250629759616,0.641223187563613,0.62381723472551,0.610209603984364,0.599285077516571,0.579546119625098,0.56634189520369,0.547871502525487,0.519802095528074,0.494368410970875,0.472455863260315,0.437677426177259,0.409726290561667,0.37268446530189,0.338344235853063,0.305271183638931,0.261117382123942,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,34,0,0,0,0.913109741376253,1.28144938666925,0,0.25,0,0,0,0.25,16.8385284289518,7.14041104068972,0,19.7322428888729,14.4388799646208,7.95839050753993,60.1796541036165,110.793659791954,23.8467048502735,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,2,3,8,5,7,10,2,0,1,0,0,0,1,1,1,1,1,1,1,0.995039104321087,0.966728825222486,0.917056827861098,0.781333062791017,0.682665807273548,0.613529888357489,0.562797750977348,0.524147164927672,0.493798380506398,0.449324963985024,0.418392718685297,0.395681451653283,0.358166924118769,0.307526136133698,0.261454173758847,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,35,0,0,0,0.526854940103528,1.66770418794197,0,0,0,0,0,0.25,0.25,0,19.4320552818722,4.5468841877693,32.7376231596476,86.8037278152904,77.8764976613815,36.1729738299871,3.35870964057131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4,1,7,8,6,8,4,0,1,0,0,0,1,1,1,0.998166695653673,0.941390634729879,0.883719589970469,0.836549899779647,0.798663194763519,0.76796876006835,0.742750536215673,0.696109578177967,0.651435359183337,0.598071887053564,0.555137584106334,0.520842928519368,0.493096045526,0.451278757351228,0.421453922690526,0.387774058041781,0.351599667701702,0.307726434491248,0.261642552135217,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,36,0,0,0,2.09349169011942,0.101067437926084,0,0,0,0.25,0,0,0.25,0,1.47509262685886,20.6565242681372,1.84732257464545,48.2305722481263,71.3523524841149,84.7649536566735,32.6016537179633,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,5,8,7,7,8,2,0,1,0,0,1,1,0.910160162407748,0.821951589801914,0.762531073169289,0.720963510632502,0.690511129653235,0.667324319757194,0.645469857085599,0.61233385514287,0.543670043917747,0.494840832991964,0.459290546409896,0.43248030299985,0.41162155408401,0.394966791800069,0.37009234797618,0.352439586429461,0.339280786390661,0.320899342163267,0.292778053773728,0.255443487430612,0.220132251999717,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,37,0,0,0,0,1.71073397734005,0.483825150705449,0.230683804407949,0.0193161955920509,0,0,0.25,17.1921697477545,6.78676972188703,0,19.1267940681701,15.0060123659994,4.77384875148771,54.7729448251733,103.832801162669,39.4371309333789,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,2,4,7,5,7,10,2,0,1,0,0,0,1,1,1,1,1,1,0.998305475118426,0.968407871703678,0.932940359851835,0.889581212416767,0.759532102404251,0.665658035613478,0.599677955427615,0.551166840463256,0.51415372191656,0.485057730098777,0.44236360348122,0.412627060436542,0.390770446822984,0.355943769407104,0.306550975698054,0.261121319648219,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,38,0,0.209663599689776,0.040336400310224,0,0,2.06275599980987,10.1534616533316,6.88175974699963,4.39627327138501,0.484688798115336,2.1945591280455,14.1877640760678,18.8412409499242,3.26383869138992,0.25,5.51961096952981,11.734965199366,63.7526236341166,88.5522877231842,31.0972008632993,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,3,5,5,3,8,11,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0.986368701155089,0.921592771296689,0.864081831003325,0.807546876661014,0.736885618722763,0.67886513483565,0.632273994975089,0.562912318273163,0.509963273526977,0.449154875373931,0.382119843263269,0.317219447507748,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,39,0,0,0,0,0,0,0,0.0066888989005042,0.243311101099496,0,0,0,13.9356562299257,17.9476397290404,19.0071025152619,25.5843373246619,17.240301566627,0.25,2.08411387725884,0.360445250786668,6.7816782732785,20.0602938974442,117.962244651717,22.159217388563,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,1,9,10,9,5,2,0,1,0,0,0,1,1,1,1,0.995035932741748,0.905671186083483,0.809103914132974,0.7309378345883,0.670854916176595,0.62351550646697,0.540476258541376,0.487004520211001,0.449879081556572,0.422670595332156,0.401906920123578,0.385557253314271,0.361483997291461,0.3446315983883,0.332185455347416,0.322622377081334,0.291089366691876,0.254425593626006,0.219767865576534,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,4,0,0,0,0,1.940988736565,8.59889412161846,10.1895439816522,4.06483937790235,0,0,0,0,8.89898796075549,2.06946438056747,33.9733793368145,0,32.9660574477582,5.69648821725931,152.658716670678,2.31567047299421,0,0.25,0,0,0,0,0,1,2,1,1,3,2,0,3,1,4,4,3,4,1,3,3,2,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.984217589552092,0.924967044825418,0.836091752626202,0.755788446142695,0.693095157931656,0.643494727279711,0.570532647324948,0.519780099931806,0.460172587651266,0.383244674348865,0.317463974539789,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,40,0,0,0,0,0,0,0,0,0.25,0,0,7.71115901165713,13.879049565256,16.179477110452,17.8495025614248,35.8283065902619,2.26754252646515,0.25,2.19455912804551,3.72651462694549,3.30516364633301,36.1167486505266,121.507252575259,2.55775471193817,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,0,0,3,10,9,8,4,2,0,1,0,0,0,1,1,1,1,0.997690348019475,0.952782120928398,0.891639378401337,0.813175086788864,0.744284932515616,0.689288079066221,0.591919038461295,0.528864627641222,0.485011416269865,0.452862997796936,0.428336406141656,0.40903378987733,0.380638550123926,0.360785966131677,0.346141268104435,0.332119975409976,0.295514520252592,0.256515200124702,0.220424030600307,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,5,0,0,0,0,0,0.106863840511483,7.33060156242352,13.0725281076999,14.0612961325966,17.3642532887766,17.8005549638675,0,8.8591203295674,15.1198191400741,0.25,7.0316782732785,3.23721770277596,44.9658358567618,114.173261506232,0.25,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,1,5,7,10,4,1,1,4,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.993486752172505,0.95969177110292,0.923377609681319,0.885760974379882,0.753775166222034,0.622346962508801,0.49609494470779,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"HECO","Q20",2007,6,0,0,1.6242644699776,6.31944342347788,0.955280067300015,3.14061277410137,9.55688895206778,9.504317512863,2.59244697870584,3.30346807409132,20.6713286792771,12.0680469640135,0,8.65680910780532,15.5721303618362,0,0.25,6.7816782732785,9.596487050143,134.358738161175,18.671089854451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,8,8,2,2,3,3,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.95092945150788,0.89354233250606,0.84580386118718,0.807200604228802,0.775814729777115,0.734438808884695,0.636167452993807,0.542304594303863,0.469835697848538,0.390947780606164,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,7,0,0,0,4.91830903243792,11.9030172252879,18.2831365541488,9.83736886626293,0,0,0.164078584839949,25.6688383277297,20.0256373683898,3.16465140642009,0,0.25,0,8.04660247595335,2.16710199597071,90.4371247174726,68.7571641496513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,5,7,5,8,3,1,4,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.986449261597428,0.949043379399689,0.888149229001858,0.824119842013549,0.718355312732177,0.6108189197751,0.491241423693345,0.393012052336336,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,8,0,0,0,0,0,0,0,0,0.182751677190435,5.97818158530743,2.73805469825763,5.63539732533045,31.3489699191356,19.3606149647876,4.74212772586633,6.07310707172017,17.9058323979213,0.25,0,8.97623740132401,7.65192792209749,127.362214519117,25.4176134965095,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,2,5,2,12,5,4,1,2,1,0,0,0,0,1,0.988893583573231,0.867557240702026,0.784854625380133,0.731132517429368,0.694051259034303,0.667066096874669,0.64659839757734,0.63056167296099,0.617667331326814,0.594331803531143,0.578699285360836,0.562164274046432,0.533358215515469,0.506737450420574,0.483699235165608,0.447071291386005,0.416224744799591,0.377035188263746,0.341565797243302,0.306804219461327,0.261588090892362,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2007,9,0,0,0,0,0,0,0,0,0,0,0.25,0,8.89898796075549,10.7808773834718,15.6541996841067,29.6543128683923,28.7266594687906,0.25,0,2.19455912804551,7.0316782732785,6.11808018035629,98.9152534707427,55.148422286625,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,3,8,7,11,4,1,2,1,0,0,0,1,0.887852287825313,0.771253668387612,0.706570655468385,0.666392072433278,0.639169204418533,0.619109936590527,0.583920932031168,0.551042681832454,0.522868463807429,0.469554395038256,0.432907823781016,0.406466667475393,0.386579469899743,0.371113313496194,0.358758019647237,0.340279602930006,0.327137682601354,0.317320843127255,0.306644299021017,0.284987102637192,0.251699991955337,0.218793076669161,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2008,1,0,0,0,0,0,0,0,0,0,0,6.82546635919194,10.6444030264926,0,0,1.59033213505518,9.17961210393032,20.933190813688,0,10.0135207000405,6.28118035809499,10.1546409047955,2.69786397146599,0,0,0,0,0,0,0,0,2,3,1,3,4,2,4,1,2,2,2,3,6,5,10,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.980555097049209,0.940905589829454,0.807501224237742,0.704111662184414,0.63149381818863,0.578165920452533,0.537529475383229,0.505624061204864,0.458881458906064,0.426386726027669,0.402539975065355,0.360916776580185,0.308778510745366,0.261863056605972,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"HECO","Q20",2008,10,0,0,0,0,0,0,0,0.00262097689644343,4.52656244937401,5.6867181269539,1.05404268576115,8.95845844668801,14.5999004144452,14.8447013382393,2.47073517920881,7.0427855208317,2.14979382787313,4.13138653022186,5.25203450632263,7.60047036993883,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,1,2,2,4,5,10,9,3,5,1,1,0,0,0,0,1,1,1,1,1,0.974687256506715,0.928686902231157,0.886308092799025,0.849864732088652,0.818916300555114,0.759913246351899,0.682262335609398,0.618582450846428,0.570011562785989,0.53219467750461,0.502077472144434,0.457346780565344,0.425857615352555,0.39548770375045,0.358452047062208,0.308565455524972,0.261851193276091,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2008,11,0,0.248117933749964,0.110356735461307,0.141525330788729,0,0,0,0,0,0,0,0.482550717087591,16.0360184632859,21.6447904733955,3.05329609894504,2.16395277828374,21.5870969654958,6.82200762581355,6.03049725044791,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,1,0,2,1,0,1,0,0,5,11,11,7,4,1,1,0,0,0,1,0.888004938983673,0.771375423750325,0.706666674705746,0.666470565017271,0.639235368894829,0.61960665300622,0.604804239347158,0.593249265737796,0.583982603859166,0.551538333918984,0.509560208836656,0.475692097157923,0.448911661491309,0.427488221826303,0.410064518114424,0.383581402463613,0.364490183704025,0.348609243494633,0.323240842981043,0.295491966892423,0.256902359695147,0.220573027105044,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2008,12,0,0,0.25,0.25,0,0,0,0,0,0.211063315935307,12.6902579128249,24.3217444460502,3.99359007790368,0.598537483651043,5.68264287444394,10.7254319419624,9.94393918776368,9.65300313221989,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,2,0,0,1,1,0,1,1,2,11,7,11,4,2,1,0,0,0,0,1,1,1,1,0.998529576090859,0.954750414146283,0.906521948346574,0.864514197699835,0.829157029034559,0.799465356073183,0.74342784165764,0.704430540115578,0.647994312990587,0.59907096382772,0.559671095855599,0.527718719142706,0.479548292208812,0.445232626762129,0.402152290651365,0.362217721921784,0.311218723883665,0.262613057474092,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2008,13,0,0,0.947425042794339,7.88635080784267,6.58406337834541,5.1719937941542,7.96343580969576,1.89344268089615,0,0,8.40203395846364,9.14909063861684,0,5.89995212080626,11.5699172648782,10.1546409047955,2.69786397146599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,1,4,5,3,4,2,17,6,1,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0.9984898459102,0.954650699181106,0.906415988895085,0.86441149744841,0.824980452220838,0.771040261373759,0.670744376412807,0.568864497562033,0.482502292600971,0.39224576419245,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2008,14,0,1.54477306193328,4.49485191655856,5.50140201409211,1.96858315373834,3.10802679103231,3.93804085990371,0.377513016429695,5.37112130821355,7.80635060489222,7.60599302592024,0,4.90868978307842,18.8423599607011,0,0,12.8525048762615,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,0,4,2,2,3,7,5,14,3,4,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.965286894251347,0.917955995166826,0.856772251192693,0.787570254826456,0.728529980916428,0.640421067145282,0.563982691390805,0.478243892253871,0.39020777929414,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2008,15,0,0,6.2121179005538,12.6250217011637,2.09605121197048,0,0,5.34487668459269,5.22674091346077,0.198326640932038,9.51352070004051,15.8608409838501,2.06484973540613,6.32535902452327,0,0,12.4065226161118,0.445982260149663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,4,3,7,7,8,8,4,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98722581461322,0.930521632382773,0.86697355045654,0.754761129648313,0.626511636610479,0.494603415406794,0.393039817396786,0.3183622520897,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
"HECO","Q20",2008,16,0,0,0.0397248249022044,7.401477504199,9.83691231308212,2.4502880434902,2.98611021416841,3.82264948152459,5.165972671307,0,0.291226988102395,21.1607408033376,6.03142229428499,0,3.98954497087803,2.29163538721696,0,12.8525048762615,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,4,5,6,4,5,9,6,4,3,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0.991099331715395,0.936435005673747,0.857764375394956,0.784437459251959,0.724635613721927,0.636216253197335,0.571278333564126,0.478103294292301,0.389894285641779,0.3183622520897,0.263109299250868,0.221084897285224,0.188380030821795,0.162429720455476,0.141494334262925
"HECO","Q20",2008,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7601655102253,4.70970387545919,23.1770319473704,18.0396238053436,9.65462563449371,9.97905959986274,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,3,5,4,8,5,6,2,3,1,4,4,2,0,0,0,0,0,1,1,1,1,1,0.994939243368367,0.955962071377367,0.914374989143789,0.877076001724894,0.844764188242388,0.782180424702149,0.737937590186938,0.705361711152287,0.680487052895425,0.660914330554337,0.632983599541501,0.559690119861086,0.486014595127196,0.426773442101017,0.378043049793204,0.31785499990952,0.263109299250869,0.221084897285224,0.188380030821795,0.162429720455475,0.141494334262925
