"","year","month","day","Tmax","Tmin","Ppt","interpYN"
"24246",1991,5,20,65,41,0,0
"24247",1991,5,21,72,39,0,0
"24248",1991,5,22,74,46,0.08,0
"24249",1991,5,23,69,40,0.01,0
"24250",1991,5,24,70,41,0.05,0
"24251",1991,5,25,72,45,0,0
"24252",1991,5,26,69,40,0,0
"24253",1991,5,27,60,32,0,0
"24254",1991,5,28,61,29,0,0
"24255",1991,5,29,61,34,0.11,0
"24256",1991,5,30,59,40,0.03,0
"24257",1991,5,31,65,41,0.32,0
"24258",1991,6,1,75,45,0,0
"24259",1991,6,2,74,48,0.13,0
"24260",1991,6,3,66,44,0.33,1
"24261",1991,6,4,68,46,0.53,0
"24262",1991,6,5,65,42,0.72,0
"24263",1991,6,6,70,37,0.18,0
"24264",1991,6,7,67,41,0,0
"24265",1991,6,8,68,38,0,0
"24266",1991,6,9,73,40,0,0
"24267",1991,6,10,78,45,0,0
"24268",1991,6,11,82,47,0,0
"24269",1991,6,12,80,43,0,0
"24270",1991,6,13,76,51,0,0
"24271",1991,6,14,69,38,0,0
"24272",1991,6,15,70,31,0,0
"24273",1991,6,16,77,41,0,0
"24274",1991,6,17,70,44,0,0
"24275",1991,6,18,79,41,0,0
"24276",1991,6,19,83,57,0,0
"24277",1991,6,20,79,45,0,0
"24278",1991,6,21,78,44,0,0
"24279",1991,6,22,78,44,0,0
"24280",1991,6,23,81,46,0,0
"24281",1991,6,24,76,51,0,0
"24282",1991,6,25,76,47,0.09,0
"24283",1991,6,26,67,39,0,0
"24284",1991,6,27,73,38,0.03,0
"24285",1991,6,28,70,45,0.13,0
"24286",1991,6,29,74,46,0.18,0
"24287",1991,6,30,67,45,0.15,0
"24288",1991,7,1,75,43,0,0
"24289",1991,7,2,81,48,0,0
"24290",1991,7,3,87,51,0,0
"24291",1991,7,4,89,54,0,0
"24292",1991,7,5,87,53,0,0
"24293",1991,7,6,88,50,0,0
"24294",1991,7,7,89,51,0,0
"24295",1991,7,8,89,55,0,0
"24296",1991,7,9,88,51,0,0
"24297",1991,7,10,82,52,0.14,0
"24298",1991,7,11,81,51,0,0
"24299",1991,7,12,88,50,0,0
"24300",1991,7,13,92,55,0,0
"24301",1991,7,14,92,58,0,0
"24302",1991,7,15,91,53,0,0
"24303",1991,7,16,91,56,0,0
"24304",1991,7,17,85,52,0,0
"24305",1991,7,18,85,52,0,0
"24306",1991,7,19,84,48,0,0
"24307",1991,7,20,86,52,0,0
"24308",1991,7,21,85,50,0.11,0
"24309",1991,7,22,87,53,0,0
"24310",1991,7,23,86,54,0,0
"24311",1991,7,24,84,54,0.02,0
"24312",1991,7,25,79,52,0.1,0
"24313",1991,7,26,82,49,0,0
"24314",1991,7,27,85,51,0,0
"24315",1991,7,28,89,55,0,0
"24316",1991,7,29,90,54,0.05,0
"24317",1991,7,30,85,51,0,0
"24318",1991,7,31,90,52,0,0
"24319",1991,8,1,89,54,0,0
"24320",1991,8,2,86,51,0,0
"24321",1991,8,3,87,51,0,0
"24322",1991,8,4,85,57,0,0
"24323",1991,8,5,86,50,0,0
"24324",1991,8,6,85,49,0.01,0
"24325",1991,8,7,89,51,0,0
"24326",1991,8,8,90,52,0,0
"24327",1991,8,9,91,55,0,0
"24328",1991,8,10,90,57,0,0
"24329",1991,8,11,89,53,0,0
"24330",1991,8,12,88,51,0,0
"24331",1991,8,13,89,50,0,0
"24332",1991,8,14,88,60,0,0
"24333",1991,8,15,85,59,0,1
"24334",1991,8,16,83,53,0,0
"24335",1991,8,17,82,52,0.4,0
"24336",1991,8,18,86,52,0.1,0
"24337",1991,8,19,85,56,0,0
"24338",1991,8,20,85,48,0,0
"24339",1991,8,21,87,53,0.21,0
"24340",1991,8,22,90,52,0,0
"24341",1991,8,23,88,58,0,0
"24342",1991,8,24,90,55,0,0
"24343",1991,8,25,88,55,0,0
"24344",1991,8,26,86,54,0,0
"24345",1991,8,27,85,56,0,0
"24346",1991,8,28,81,54,0.45,0
"24347",1991,8,29,80,43,0,0
"24348",1991,8,30,87,50,0,0
"24349",1991,8,31,89,54,0,0
"24350",1991,9,1,85,55,0,0
"24351",1991,9,2,86,46,0,0
"24352",1991,9,3,82,52,0,0
"24353",1991,9,4,83,51,0,0
"24354",1991,9,5,85,54,0,0
"24355",1991,9,6,86,51,0,0
"24356",1991,9,7,84,52,0.19,0
"24357",1991,9,8,68,49,0.13,0
"24358",1991,9,9,67,46,0.05,0
"24359",1991,9,10,65,43,0.33,0
"24360",1991,9,11,56,42,0.14,0
"24361",1991,9,12,67,38,0,0
"24362",1991,9,13,70,39,0,0
"24363",1991,9,14,69,38,0.14,0
"24364",1991,9,15,62,33,0,0
"24365",1991,9,16,66,32,0,0
"24366",1991,9,17,63,45,0,0
"24367",1991,9,18,68,34,0,0
"24368",1991,9,19,75,39,0,0
"24369",1991,9,20,77,42,0,0
"24370",1991,9,21,76,45,0,0
"24371",1991,9,22,66,30,0,0
"24372",1991,9,23,68,35,0,0
"24373",1991,9,24,73,40,0,0
"24374",1991,9,25,79,42,0,0
"24375",1991,9,26,80,43,0,0
"24376",1991,9,27,80,44,0,0
"24377",1991,9,28,77,48,0.04,0
"24378",1991,9,29,70,45,0.08,0
"24379",1991,9,30,71,39,0,0
"24380",1991,10,1,75,40,0,0
"24381",1991,10,2,76,43,0,0
"24382",1991,10,3,71,33,0,0
"24383",1991,10,4,59,28,0,0
"24384",1991,10,5,60,26,0,0
"24385",1991,10,6,68,32,0,0
"24386",1991,10,7,69,39,0,0
"24387",1991,10,8,70,38,0,0
"24388",1991,10,9,72,39,0,0
"24389",1991,10,10,75,41,0,0
"24390",1991,10,11,76,42,0,0
"24391",1991,10,12,75,40,0,0
"24392",1991,10,13,67,38,0,0
"24393",1991,10,14,68,36,0,0
"24394",1991,10,15,69,35,0,0
"24395",1991,10,16,75,40,0,0
"24396",1991,10,17,70,41,0,0
"24397",1991,10,18,58,25,0,0
"24398",1991,10,19,55,30,0,0
"24399",1991,10,20,57,27,0,0
"24400",1991,10,21,62,29,0,0
"24401",1991,10,22,55,42,0.09,0
"24402",1991,10,23,47,31,0.43,0
"24403",1991,10,24,35,18,0,0
"24404",1991,10,25,35,29,0.14,0
"24405",1991,10,26,41,29,0.8,0
"24406",1991,10,27,40,26,0.48,0
"24407",1991,10,28,29,15,0,0
"24408",1991,10,29,26,13,0,0
"24409",1991,10,30,29,5,0,0
"24410",1991,10,31,25,17,0.04,0
"24411",1991,11,1,23,13,0.02,1
"24412",1991,11,2,25,-1,0,0
"24413",1991,11,3,25,-1,0,0
"24414",1991,11,4,28,8,0,0
"24415",1991,11,5,31,20,0.03,0
"24416",1991,11,6,38,25,0.015,1
"24417",1991,11,7,40,21,0,0
"24418",1991,11,8,45,28,0,0
"24419",1991,11,9,51,28,0.05,0
"24420",1991,11,10,45,28,0,0
"24421",1991,11,11,43,26,0,0
"24422",1991,11,12,45,29,0,0
"24423",1991,11,13,41,35,0.02,0
"24424",1991,11,14,38,23,0.01,1
"24425",1991,11,15,39,23,0,0
"24426",1991,11,16,36,16,0,0
"24427",1991,11,17,40,23,0.095,1
"24428",1991,11,18,39,28,0.19,0
"24429",1991,11,19,34,14,0,0
"24430",1991,11,20,32,22,0.08,0
"24431",1991,11,21,35,16,0,0
"24432",1991,11,22,31,14,0,0
"24433",1991,11,23,27,8,0.09,1
"24434",1991,11,24,27,18,0.18,0
"24435",1991,11,25,30,24,0.04,0
"24436",1991,11,26,31,23,0.035,1
"24437",1991,11,27,37,26,0.03,0
"24438",1991,11,28,32,20,0,0
"24439",1991,11,29,25,20,0,1
"24440",1991,11,30,23,2,0,0
"24441",1991,12,1,15,-3,0.03,1
"24442",1991,12,2,27,9,0.06,0
"24443",1991,12,3,22,3,0.03,1
"24444",1991,12,4,30,15,0,0
"24445",1991,12,5,37,21,0,0
"24446",1991,12,6,39,24,0,0
"24447",1991,12,7,38,24,0.1,0
"24448",1991,12,8,30,16,0,0
"24449",1991,12,9,28,23,0.00333333333333333,1
"24450",1991,12,10,33,17,0.00666666666666667,1
"24451",1991,12,11,21,8,0.01,0
"24452",1991,12,12,22,12,0.05,0
"24453",1991,12,13,30,12,0.15,0
"24454",1991,12,14,29,7,0,0
"24455",1991,12,15,33,7,0,0
"24456",1991,12,16,38,11,0,0
"24457",1991,12,17,42,13,0,0
"24458",1991,12,18,35,19,0.06,0
"24459",1991,12,19,35,21,0.02,0
"24460",1991,12,20,23,2,0,0
"24461",1991,12,21,30,2,0,0
"24462",1991,12,22,32,9,0,0
"24463",1991,12,23,34,11,0,0
"24464",1991,12,24,36,11,0,0
"24465",1991,12,25,37,10,0,0
"24466",1991,12,26,40,10,0,0
"24467",1991,12,27,41,17,0,0
"24468",1991,12,28,38,18,0,0
"24469",1991,12,29,33,25,0.01,0
"24470",1991,12,30,33,23,0,0
"24471",1991,12,31,36,18,0,0
"24472",1992,1,1,31,15,0.01,0
"24473",1992,1,2,25,13,0.02,0
"24474",1992,1,3,31,9,0,0
"24475",1992,1,4,28,17,0.015,1
"24476",1992,1,5,34,22,0.03,0
"24477",1992,1,6,40,28,0.015,1
"24478",1992,1,7,37,24,0,0
"24479",1992,1,8,25,19,0,1
"24480",1992,1,9,26,16,0,0
"24481",1992,1,10,34,11,0,0
"24482",1992,1,11,28,11,0,0
"24483",1992,1,12,24,5,0,0
"24484",1992,1,13,19,14,0.03,0
"24485",1992,1,14,22,7,0.015,1
"24486",1992,1,15,24,1,0,0
"24487",1992,1,16,28,16,0,0
"24488",1992,1,17,30,9,0,0
"24489",1992,1,18,27,4,0,0
"24490",1992,1,19,34,4,0,0
"24491",1992,1,20,37,8,0,0
"24492",1992,1,21,27,5,0,0
"24493",1992,1,22,24,-1,0,0
"24494",1992,1,23,29,10,0,0
"24495",1992,1,24,33,16,0,0
"24496",1992,1,25,42,20,0,0
"24497",1992,1,26,36,18,0,0
"24498",1992,1,27,33,14,0,0
"24499",1992,1,28,41,21,0,0
"24500",1992,1,29,38,26,0,0
"24501",1992,1,30,43,20,0,0
"24502",1992,1,31,46,19,0,0
"24503",1992,2,1,47,22,0,0
"24504",1992,2,2,37,19,0,0
"24505",1992,2,3,38,17,0,0
"24506",1992,2,4,43,16,0,0
"24507",1992,2,5,40,10,0,0
"24508",1992,2,6,40,8,0,0
"24509",1992,2,7,43,15,0,0
"24510",1992,2,8,41,18,0,0
"24511",1992,2,9,38,22,0,0
"24512",1992,2,10,40,27,0.02,0
"24513",1992,2,11,40,31,0.11,0
"24514",1992,2,12,39,31,0.09,0
"24515",1992,2,13,38,31,0.36,0
"24516",1992,2,14,39,27,0,0
"24517",1992,2,15,38,28,0.11,0
"24518",1992,2,16,34,28,0.35,0
"24519",1992,2,17,33,18,0,0
"24520",1992,2,18,34,15,0.04,0
"24521",1992,2,19,37,22,0.07,1
"24522",1992,2,20,43,33,0.1,0
"24523",1992,2,21,38,30,0.07,0
"24524",1992,2,22,46,28,0.03,0
"24525",1992,2,23,44,20,0,0
"24526",1992,2,24,39,20,0,1
"24527",1992,2,25,43,19,0,0
"24528",1992,2,26,45,21,0,0
"24529",1992,2,27,47,24,0,0
"24530",1992,2,28,49,24,0,0
"24531",1992,2,29,49,29,0,0
"24532",1992,3,1,55,30,0,0
"24533",1992,3,2,51,32,0,0
"24534",1992,3,3,56,30,0,0
"24535",1992,3,4,53,31,0,0
"24536",1992,3,5,49,33,0.02,0
"24537",1992,3,6,49,34,0.11,0
"24538",1992,3,7,45,33,0.14,0
"24539",1992,3,8,45,32,0,0
"24540",1992,3,9,46,26,0,0
"24541",1992,3,10,51,20,0,0
"24542",1992,3,11,56,29,0,0
"24543",1992,3,12,58,26,0,0
"24544",1992,3,13,59,28,0,0
"24545",1992,3,14,59,30,0,0
"24546",1992,3,15,61,32,0,0
"24547",1992,3,16,52,30,0,0
"24548",1992,3,17,47,32,0.24,0
"24549",1992,3,18,48,32,0.04,0
"24550",1992,3,19,49,27,0,0
"24551",1992,3,20,54,24,0,0
"24552",1992,3,21,53,24,0,0
"24553",1992,3,22,52,21,0,0
"24554",1992,3,23,52,26,0,0
"24555",1992,3,24,52,28,0,1
"24556",1992,3,25,56,26,0,0
"24557",1992,3,26,58,26,0,0
"24558",1992,3,27,55,38,0.01,0
"24559",1992,3,28,54,29,0,0
"24560",1992,3,29,59,28,0,0
"24561",1992,3,30,62,33,0,1
"24562",1992,3,31,60,36,0,0
"24563",1992,4,1,65,31,0,0
"24564",1992,4,2,67,36,0,0
"24565",1992,4,3,70,34,0,0
"24566",1992,4,4,67,39,0,0
"24567",1992,4,5,60,33,0,0
"24568",1992,4,6,48,18,0,0
"24569",1992,4,7,52,18,0,0
"24570",1992,4,8,56,34,0,0
"24571",1992,4,9,62,35,0,0
"24572",1992,4,10,58,37,0,1
"24573",1992,4,11,60,30,0,0
"24574",1992,4,12,66,40,0,0
"24575",1992,4,13,68,39,0,0
"24576",1992,4,14,67,39,0,0
"24577",1992,4,15,66,42,0,1
"24578",1992,4,16,66,37,0,1
"24579",1992,4,17,60,40,0,1
"24580",1992,4,18,55,30,0,0
"24581",1992,4,19,55,29,0,0
"24582",1992,4,20,61,25,0,0
"24583",1992,4,21,59,30,0,0
"24584",1992,4,22,55,33,0.05,0
"24585",1992,4,23,48,23,0.1,0
"24586",1992,4,24,56,25,0,0
"24587",1992,4,25,67,33,0,0
"24588",1992,4,26,76,37,0,0
"24589",1992,4,27,78,45,0,0
"24590",1992,4,28,75,41,0,0
"24591",1992,4,29,80,43,0,0
"24592",1992,4,30,79,49,0,0
"24593",1992,5,1,63,41,0,0
"24594",1992,5,2,68,30,0,0
"24595",1992,5,3,73,40,0,0
"24596",1992,5,4,78,42,0,0
"24597",1992,5,5,80,46,0,0
"24598",1992,5,6,83,45,0,0
"24599",1992,5,7,83,46,0,0
"24600",1992,5,8,77,51,0.03,0
"24601",1992,5,9,67,31,0.015,1
"24602",1992,5,10,68,29,0,0
"24603",1992,5,11,68,34,0,0
"24604",1992,5,12,64,31,0,0
"24605",1992,5,13,70,44,0,0
"24606",1992,5,14,76,39,0,0
"24607",1992,5,15,72,43,0.07,0
"24608",1992,5,16,66,38,0,0
"24609",1992,5,17,79,37,0,0
"24610",1992,5,18,82,47,0,0
"24611",1992,5,19,81,45,0,0
"24612",1992,5,20,78,43,0,0
"24613",1992,5,21,70,42,0,0
"24614",1992,5,22,67,42,0,0
"24615",1992,5,23,78,44,0,0
"24616",1992,5,24,85,54,0,0
"24617",1992,5,25,82,49,0,0
"24618",1992,5,26,78,50,0,0
"24619",1992,5,27,71,45,0.05,0
"24620",1992,5,28,73,39,0,0
"24621",1992,5,29,70,44,0,0
"24622",1992,5,30,68,43,0.01,0
"24623",1992,5,31,74,39,0,0
"24624",1992,6,1,76,43,0,0
"24625",1992,6,2,79,45,0.11,1
"24626",1992,6,3,75,42,0.22,0
"24627",1992,6,4,75,43,0,0
"24628",1992,6,5,72,41,0,0
"24629",1992,6,6,73,42,0,0
"24630",1992,6,7,77,44,0,0
"24631",1992,6,8,81,52,0,0
"24632",1992,6,9,82,48,0,0
"24633",1992,6,10,85,49,0,0
"24634",1992,6,11,81,53,0,0
"24635",1992,6,12,85,53,0,0
"24636",1992,6,13,81,38,0.21,0
"24637",1992,6,14,66,39,0.11,0
"24638",1992,6,15,60,40,0.52,0
"24639",1992,6,16,50,41,1.02,0
"24640",1992,6,17,64,40,0.07,0
"24641",1992,6,18,76,45,0,0
"24642",1992,6,19,78,52,0,0
"24643",1992,6,20,81,50,0,0
"24644",1992,6,21,85,52,0,0
"24645",1992,6,22,87,55,0,0
"24646",1992,6,23,88,60,0,0
"24647",1992,6,24,89,60,0,0
"24648",1992,6,25,72,56,0.06,0
"24649",1992,6,26,78,50,0,0
"24650",1992,6,27,76,49,0.07,0
"24651",1992,6,28,83,49,0,0
"24652",1992,6,29,80,55,0,0
"24653",1992,6,30,69,47,0.15,0
"24654",1992,7,1,65,39,0.06,0
"24655",1992,7,2,66,42,0.01,0
"24656",1992,7,3,77,45,0.01,0
"24657",1992,7,4,82,47,0,0
"24658",1992,7,5,84,49,0,0
"24659",1992,7,6,80,54,0,0
"24660",1992,7,7,78,45,0,0
"24661",1992,7,8,75,44,0,0
"24662",1992,7,9,73,43,0,0
"24663",1992,7,10,76,49,0,0
"24664",1992,7,11,74,50,0.26,0
"24665",1992,7,12,66,49,0.15,0
"24666",1992,7,13,78,45,0,0
"24667",1992,7,14,87,47,0,0
"24668",1992,7,15,86,51,0,0
"24669",1992,7,16,81,52,0,0
"24670",1992,7,17,85,51,0,0
"24671",1992,7,18,88,54,0,0
"24672",1992,7,19,85,54,0.05,0
"24673",1992,7,20,83,52,0,0
"24674",1992,7,21,81,47,0.38,0
"24675",1992,7,22,83,48,0,0
"24676",1992,7,23,82,50,0.01,0
"24677",1992,7,24,79,45,0,0
"24678",1992,7,25,81,47,0,0
"24679",1992,7,26,85,50,0,0
"24680",1992,7,27,88,52,0,0
"24681",1992,7,28,88,53,0,0
"24682",1992,7,29,86,53,0,0
"24683",1992,7,30,87,52,0,0
"24684",1992,7,31,91,53,0,0
"24685",1992,8,1,93,56,0,0
"24686",1992,8,2,96,56,0,0
"24687",1992,8,3,89,66,0.02,0
"24688",1992,8,4,90,51,0,0
"24689",1992,8,5,90,48,0,0
"24690",1992,8,6,89,55,0,0
"24691",1992,8,7,89,51,0,0
"24692",1992,8,8,88,51,0,0
"24693",1992,8,9,88,52,0,0
"24694",1992,8,10,92,57,0,0
"24695",1992,8,11,91,58,0,0
"24696",1992,8,12,92,56,0,0
"24697",1992,8,13,96,58,0,0
"24698",1992,8,14,95,64,0,0
"24699",1992,8,15,92,59,0,1
"24700",1992,8,16,84,57,0,0
"24701",1992,8,17,84,54,0.38,0
"24702",1992,8,18,87,51,0.19,1
"24703",1992,8,19,91,52,0,0
"24704",1992,8,20,85,53,0.03,0
"24705",1992,8,21,88,54,0,0
"24706",1992,8,22,84,56,0,0
"24707",1992,8,23,74,35,0,0
"24708",1992,8,24,64,35,0,0
"24709",1992,8,25,65,35,0,0
"24710",1992,8,26,70,34,0,0
"24711",1992,8,27,80,36,0,0
"24712",1992,8,28,85,46,0,0
"24713",1992,8,29,85,45,0,0
"24714",1992,8,30,84,45,0,0
"24715",1992,8,31,81,50,0.16,0
"24716",1992,9,1,72,47,0.01,0
"24717",1992,9,2,79,41,0,0
"24718",1992,9,3,81,45,0.29,1
"24719",1992,9,4,64,49,0.58,0
"24720",1992,9,5,63,37,0.11,0
"24721",1992,9,6,63,41,0.01,0
"24722",1992,9,7,57,30,0,0
"24723",1992,9,8,72,40,0,0
"24724",1992,9,9,71,37,0,0
"24725",1992,9,10,76,39,0,0
"24726",1992,9,11,75,49,0,0
"24727",1992,9,12,74,46,0.04,0
"24728",1992,9,13,64,29,0,0
"24729",1992,9,14,60,28,0,0
"24730",1992,9,15,74,37,0,0
"24731",1992,9,16,77,39,0,0
"24732",1992,9,17,76,38,0,0
"24733",1992,9,18,75,38,0,0
"24734",1992,9,19,71,38,0,0
"24735",1992,9,20,68,38,0,0
"24736",1992,9,21,74,44,0,0
"24737",1992,9,22,80,44,0,0
"24738",1992,9,23,79,44,0,0
"24739",1992,9,24,75,50,0,0
"24740",1992,9,25,59,31,0,0
"24741",1992,9,26,68,26,0,0
"24742",1992,9,27,71,29,0,0
"24743",1992,9,28,73,35,0,0
"24744",1992,9,29,79,41,0,0
"24745",1992,9,30,82,45,0,0
"24746",1992,10,1,83,46,0,0
"24747",1992,10,2,82,50,0,0
"24748",1992,10,3,77,42,0.08,0
"24749",1992,10,4,58,35,0,0
"24750",1992,10,5,60,40,0,1
"24751",1992,10,6,60,35,0,0
"24752",1992,10,7,52,22,0,0
"24753",1992,10,8,51,29,0,0
"24754",1992,10,9,61,34,0,0
"24755",1992,10,10,61,30,0,0
"24756",1992,10,11,64,34,0,0
"24757",1992,10,12,70,37,0,0
"24758",1992,10,13,69,39,0,0
"24759",1992,10,14,61,30,0,0
"24760",1992,10,15,55,23,0,0
"24761",1992,10,16,53,27,0,0
"24762",1992,10,17,57,33,0,0
"24763",1992,10,18,60,33,0,0
"24764",1992,10,19,65,32,0,0
"24765",1992,10,20,69,36,0,0
"24766",1992,10,21,70,40,0,0
"24767",1992,10,22,67,36,0,0
"24768",1992,10,23,65,32,0,0
"24769",1992,10,24,69,36,0,0
"24770",1992,10,25,69,36,0,0
"24771",1992,10,26,65,36,0,0
"24772",1992,10,27,61,33,0,0
"24773",1992,10,28,60,33,0,0
"24774",1992,10,29,55,40,0.74,0
"24775",1992,10,30,45,36,0.1,0
"24776",1992,10,31,43,28,0.02,0
"24777",1992,11,1,40,28,0.055,1
"24778",1992,11,2,43,26,0.09,0
"24779",1992,11,3,42,22,0,0
"24780",1992,11,4,32,13,0.015,1
"24781",1992,11,5,43,20,0.03,0
"24782",1992,11,6,35,26,0,0
"24783",1992,11,7,43,30,0,0
"24784",1992,11,8,35,28,0.1,0
"24785",1992,11,9,32,25,0.4,0
"24786",1992,11,10,29,9,0,0
"24787",1992,11,11,25,15,0,0
"24788",1992,11,12,32,15,0,1
"24789",1992,11,13,30,23,0,0
"24790",1992,11,14,45,26,0,0
"24791",1992,11,15,47,26,0,0
"24792",1992,11,16,49,29,0,0
"24793",1992,11,17,41,29,0,0
"24794",1992,11,18,38,27,0.09,0
"24795",1992,11,19,32,28,0.09,1
"24796",1992,11,20,33,25,0.09,0
"24797",1992,11,21,30,10,0,0
"24798",1992,11,22,32,25,0.26,0
"24799",1992,11,23,30,12,0,0
"24800",1992,11,24,27,4,0,0
"24801",1992,11,25,24,-1,0,0
"24802",1992,11,26,22,1,0,0
"24803",1992,11,27,28,0,0,0
"24804",1992,11,28,25,10,0.06,0
"24805",1992,11,29,21,0,0.07,1
"24806",1992,11,30,21,7,0.08,0
"24807",1992,12,1,23,9,0.11,1
"24808",1992,12,2,28,10,0.14,0
"24809",1992,12,3,25,8,0.01,0
"24810",1992,12,4,20,-5,0,0
"24811",1992,12,5,18,-2,0,0
"24812",1992,12,6,20,0,0,0
"24813",1992,12,7,26,10,0,0
"24814",1992,12,8,29,23,0.35,0
"24815",1992,12,9,35,24,0.18,1
"24816",1992,12,10,35,11,0.01,0
"24817",1992,12,11,32,22,0.02,0
"24818",1992,12,12,30,18,0.01,1
"24819",1992,12,13,26,3,0,0
"24820",1992,12,14,17,10,0.01,1
"24821",1992,12,15,26,4,0.02,0
"24822",1992,12,16,15,-8,0.075,1
"24823",1992,12,17,20,10,0.13,0
"24824",1992,12,18,19,-4,0.02,0
"24825",1992,12,19,12,-7,0,0
"24826",1992,12,20,17,3,0.06,0
"24827",1992,12,21,23,5,0.02,0
"24828",1992,12,22,21,15,0,0
"24829",1992,12,23,24,18,0,0
"24830",1992,12,24,28,16,0.03,0
"24831",1992,12,25,22,14,0.01,0
"24832",1992,12,26,24,12,0,0
"24833",1992,12,27,31,17,0.005,1
"24834",1992,12,28,32,14,0.01,0
"24835",1992,12,29,34,27,0.15,0
"24836",1992,12,30,29,12,0.16,0
"24837",1992,12,31,22,6,0.265,1
"24838",1993,1,1,32,16,0.37,0
"24839",1993,1,2,26,5,0,0
"24840",1993,1,3,10,-6,0.02,1
"24841",1993,1,4,15,-1,0.04,0
"24842",1993,1,5,24,-3,0.01,0
"24843",1993,1,6,15,-5,0,0
"24844",1993,1,7,15,-6,0,0
"24845",1993,1,8,23,5,0.065,1
"24846",1993,1,9,22,10,0.13,0
"24847",1993,1,10,23,5,0,0
"24848",1993,1,11,25,14,0.04,0
"24849",1993,1,12,15,3,0.04,0
"24850",1993,1,13,21,-2,0.01,0
"24851",1993,1,14,35,18,0.15,0
"24852",1993,1,15,33,23,0.06,0
"24853",1993,1,16,31,11,0.05,0
"24854",1993,1,17,32,11,0,0
"24855",1993,1,18,31,7,0.045,1
"24856",1993,1,19,29,24,0.09,0
"24857",1993,1,20,30,21,0.1,0
"24858",1993,1,21,32,26,0.25,0
"24859",1993,1,22,35,21,0.28,0
"24860",1993,1,23,29,2,0.14,1
"24861",1993,1,24,29,8,0,0
"24862",1993,1,25,26,8,0,0
"24863",1993,1,26,29,12,0,0
"24864",1993,1,27,36,13,0,0
"24865",1993,1,28,32,13,0,0
"24866",1993,1,29,26,11,0,0
"24867",1993,1,30,34,5,0,0
"24868",1993,1,31,38,8,0,0
"24869",1993,2,1,32,10,0,0
"24870",1993,2,2,25,8,0,0
"24871",1993,2,3,30,5,0,0
"24872",1993,2,4,37,7,0,0
"24873",1993,2,5,38,8,0,0
"24874",1993,2,6,36,8,0,0
"24875",1993,2,7,43,15,0,0
"24876",1993,2,8,38,13,0,0
"24877",1993,2,9,40,27,0.06,0
"24878",1993,2,10,34,24,0.03,0
"24879",1993,2,11,32,22,0.045,1
"24880",1993,2,12,30,22,0.06,0
"24881",1993,2,13,27,18,0,0
"24882",1993,2,14,28,18,0,0
"24883",1993,2,15,20,8,0.03,0
"24884",1993,2,16,8,0,0,0
"24885",1993,2,17,21,-10,0,0
"24886",1993,2,18,29,10,0.02,0
"24887",1993,2,19,35,26,0.25,0
"24888",1993,2,20,34,20,0.32,0
"24889",1993,2,21,28,14,0,0
"24890",1993,2,22,25,4,0,0
"24891",1993,2,23,28,2,0.03,1
"24892",1993,2,24,34,12,0.06,0
"24893",1993,2,25,27,8,0.045,1
"24894",1993,2,26,28,10,0.03,0
"24895",1993,2,27,29,-2,0,0
"24896",1993,2,28,30,1,0,0
"24897",1993,3,1,26,-1,0,0
"24898",1993,3,2,24,4,0.01,0
"24899",1993,3,3,35,3,0.005,1
"24900",1993,3,4,27,6,0,0
"24901",1993,3,5,32,20,0,0
"24902",1993,3,6,33,22,0,0
"24903",1993,3,7,36,25,0,0
"24904",1993,3,8,35,26,0,1
"24905",1993,3,9,38,23,0,1
"24906",1993,3,10,37,20,0,0
"24907",1993,3,11,31,16,0,0
"24908",1993,3,12,28,2,0,0
"24909",1993,3,13,35,11,0,0
"24910",1993,3,14,35,20,0.005,1
"24911",1993,3,15,37,25,0.01,0
"24912",1993,3,16,41,23,0,0
"24913",1993,3,17,39,30,0.27,0
"24914",1993,3,18,42,31,0.03,0
"24915",1993,3,19,41,31,0,0
"24916",1993,3,20,42,29,0,0
"24917",1993,3,21,44,24,0,0
"24918",1993,3,22,43,21,0,0
"24919",1993,3,23,45,26,0,0
"24920",1993,3,24,50,31,0,0
"24921",1993,3,25,45,32,0.1,0
"24922",1993,3,26,47,36,0.34,0
"24923",1993,3,27,51,32,0,0
"24924",1993,3,28,52,32,0,0
"24925",1993,3,29,52,34,0.005,1
"24926",1993,3,30,49,31,0.01,0
"24927",1993,3,31,49,28,0.02,0
"24928",1993,4,1,53,29,0.09,1
"24929",1993,4,2,46,31,0.16,0
"24930",1993,4,3,44,27,0.02,0
"24931",1993,4,4,41,35,0.19,0
"24932",1993,4,5,42,30,0.06,0
"24933",1993,4,6,46,26,0,0
"24934",1993,4,7,51,23,0,0
"24935",1993,4,8,54,27,0,0
"24936",1993,4,9,53,36,0.01,1
"24937",1993,4,10,42,24,0.02,0
"24938",1993,4,11,40,21,0.22,0
"24939",1993,4,12,41,26,0.22,0
"24940",1993,4,13,51,21,0,0
"24941",1993,4,14,46,26,0,0
"24942",1993,4,15,50,26,0,0
"24943",1993,4,16,53,32,0,0
"24944",1993,4,17,55,34,0,0
"24945",1993,4,18,54,34,0.08,0
"24946",1993,4,19,49,32,0,0
"24947",1993,4,20,52,25,0,0
"24948",1993,4,21,65,31,0,0
"24949",1993,4,22,62,38,0.03,0
"24950",1993,4,23,50,32,0.58,0
"24951",1993,4,24,47,33,0.14,0
"24952",1993,4,25,51,32,0.085,1
"24953",1993,4,26,55,36,0.03,0
"24954",1993,4,27,52,26,0,0
"24955",1993,4,28,59,32,0,0
